03-22-2026 15:47:02 RAM 5517/7620MB (lfb 33x1MB) SWAP 2/3810MB (cached 0MB) CPU [2%@729,2%@729,0%@729,1%@729,0%@729,0%@729] EMC_FREQ 0%@2133 GR3D_FREQ 0%@[305] NVDEC off NVJPG off NVJPG1 off VIC off OFA off APE 200 cpu@50.75C soc2@50.843C soc0@51.781C gpu@51.5C tj@51.937C soc1@51.937C VDD_IN 5200mW/5260mW VDD_CPU_GPU_CV 519mW/559mW VDD_SOC 1600mW/1600mW
03-22-2026 15:47:03 RAM 5517/7620MB (lfb 33x1MB) SWAP 2/3810MB (cached 0MB) CPU [0%@729,0%@729,0%@729,0%@729,0%@729,0%@729] EMC_FREQ 0%@2133 GR3D_FREQ 0%@[305] NVDEC off NVJPG off NVJPG1 off VIC off OFA off APE 200 cpu@50.906C soc2@50.812C soc0@52.031C gpu@51.406C tj@52.031C soc1@51.843C VDD_IN 5200mW/5260mW VDD_CPU_GPU_CV 519mW/559mW VDD_SOC 1600mW/1600mW
03-22-2026 15:47:04 RAM 5517/7620MB (lfb 33x1MB) SWAP 2/3810MB (cached 0MB) CPU [0%@729,0%@729,0%@729,0%@729,0%@729,0%@729] EMC_FREQ 0%@2133 GR3D_FREQ 0%@[305] NVDEC off NVJPG off NVJPG1 off VIC off OFA off APE 200 cpu@50.531C soc2@50.781C soc0@51.937C gpu@52.125C tj@52.125C soc1@51.875C VDD_IN 5200mW/5260mW VDD_CPU_GPU_CV 519mW/559mW VDD_SOC 1600mW/1600mW
03-22-2026 15:47:05 RAM 5517/7620MB (lfb 33x1MB) SWAP 2/3810MB (cached 0MB) CPU [0%@729,2%@729,0%@729,0%@729,0%@729,0%@729] EMC_FREQ 0%@2133 GR3D_FREQ 0%@[306] NVDEC off NVJPG off NVJPG1 off VIC off OFA off APE 200 cpu@50.906C soc2@50.875C soc0@51.781C gpu@52.031C tj@52.062C soc1@52.062C VDD_IN 5200mW/5260mW VDD_CPU_GPU_CV 519mW/559mW VDD_SOC 1600mW/1600mW
03-22-2026 15:47:06 RAM 5517/7620MB (lfb 33x1MB) SWAP 2/3810MB (cached 0MB) CPU [0%@729,0%@729,0%@729,0%@729,0%@729,0%@729] EMC_FREQ 0%@2133 GR3D_FREQ 0%@[305] NVDEC off NVJPG off NVJPG1 off VIC off OFA off APE 200 cpu@50.875C soc2@50.812C soc0@52.062C gpu@51.968C tj@52.062C soc1@51.843C VDD_IN 5200mW/5260mW VDD_CPU_GPU_CV 519mW/559mW VDD_SOC 1600mW/1600mW
03-22-2026 15:47:07 RAM 5517/7620MB (lfb 33x1MB) SWAP 2/3810MB (cached 0MB) CPU [0%@729,0%@729,6%@729,0%@729,0%@806,5%@806] EMC_FREQ 0%@2133 GR3D_FREQ 0%@[305] NVDEC off NVJPG off NVJPG1 off VIC off OFA off APE 200 cpu@50.843C soc2@50.843C soc0@51.937C gpu@51.937C tj@51.937C soc1@51.718C VDD_IN 5280mW/5260mW VDD_CPU_GPU_CV 559mW/559mW VDD_SOC 1600mW/1600mW
03-22-2026 15:47:08 RAM 5517/7620MB (lfb 33x1MB) SWAP 2/3810MB (cached 0MB) CPU [0%@729,0%@729,2%@729,0%@729,0%@729,6%@729] EMC_FREQ 0%@2133 GR3D_FREQ 0%@[305] NVDEC off NVJPG off NVJPG1 off VIC off OFA off APE 200 cpu@50.562C soc2@50.875C soc0@51.906C gpu@51.968C tj@51.968C soc1@51.843C VDD_IN 5200mW/5260mW VDD_CPU_GPU_CV 519mW/559mW VDD_SOC 1600mW/1600mW
03-22-2026 15:47:09 RAM 5517/7620MB (lfb 33x1MB) SWAP 2/3810MB (cached 0MB) CPU [0%@729,0%@729,0%@729,0%@729,0%@729,0%@729] EMC_FREQ 0%@2133 GR3D_FREQ 0%@[305] NVDEC off NVJPG off NVJPG1 off VIC off OFA off APE 200 cpu@50.656C soc2@50.781C soc0@51.875C gpu@51.906C tj@51.906C soc1@51.843C VDD_IN 5200mW/5260mW VDD_CPU_GPU_CV 519mW/559mW VDD_SOC 1600mW/1600mW
03-22-2026 15:47:10 RAM 5518/7620MB (lfb 33x1MB) SWAP 2/3810MB (cached 0MB) CPU [4%@1574,8%@1574,0%@1574,1%@1574,0%@729,3%@729] EMC_FREQ 0%@2133 GR3D_FREQ 0%@[306] NVDEC off NVJPG off NVJPG1 off VIC off OFA off APE 200 cpu@50.906C soc2@50.875C soc0@51.968C gpu@51.937C tj@51.968C soc1@51.875C VDD_IN 5431mW/5260mW VDD_CPU_GPU_CV 718mW/559mW VDD_SOC 1597mW/1600mW
03-22-2026 15:47:11 RAM 5518/7620MB (lfb 33x1MB) SWAP 2/3810MB (cached 0MB) CPU [0%@729,1%@729,0%@729,0%@729,0%@729,0%@729] EMC_FREQ 0%@2133 GR3D_FREQ 0%@[306] NVDEC off NVJPG off NVJPG1 off VIC off OFA off APE 200 cpu@50.5C soc2@50.937C soc0@51.875C gpu@51.875C tj@51.937C soc1@51.843C VDD_IN 5240mW/5260mW VDD_CPU_GPU_CV 519mW/559mW VDD_SOC 1600mW/1600mW
03-22-2026 15:47:12 RAM 5518/7620MB (lfb 33x1MB) SWAP 2/3810MB (cached 0MB) CPU [1%@729,0%@729,0%@729,0%@729,0%@729,0%@729] EMC_FREQ 0%@2133 GR3D_FREQ 0%@[305] NVDEC off NVJPG off NVJPG1 off VIC off OFA off APE 200 cpu@50.968C soc2@50.875C soc0@51.906C gpu@51.875C tj@51.906C soc1@51.906C VDD_IN 5200mW/5260mW VDD_CPU_GPU_CV 519mW/559mW VDD_SOC 1600mW/1600mW
03-22-2026 15:47:13 RAM 5518/7620MB (lfb 33x1MB) SWAP 2/3810MB (cached 0MB) CPU [0%@729,0%@729,1%@729,0%@729,0%@729,0%@729] EMC_FREQ 0%@2133 GR3D_FREQ 0%@[305] NVDEC off NVJPG off NVJPG1 off VIC off OFA off APE 200 cpu@50.687C soc2@50.812C soc0@52C gpu@51.781C tj@52.031C soc1@51.906C VDD_IN 5200mW/5260mW VDD_CPU_GPU_CV 519mW/559mW VDD_SOC 1600mW/1600mW
03-22-2026 15:47:14 RAM 5518/7620MB (lfb 33x1MB) SWAP 2/3810MB (cached 0MB) CPU [0%@729,0%@729,0%@729,0%@729,0%@729,0%@729] EMC_FREQ 0%@2133 GR3D_FREQ 0%@[306] NVDEC off NVJPG off NVJPG1 off VIC off OFA off APE 200 cpu@50.625C soc2@50.937C soc0@51.937C gpu@51.75C tj@51.937C soc1@51.906C VDD_IN 5200mW/5260mW VDD_CPU_GPU_CV 519mW/559mW VDD_SOC 1600mW/1600mW
03-22-2026 15:47:15 RAM 5518/7620MB (lfb 33x1MB) SWAP 2/3810MB (cached 0MB) CPU [0%@729,0%@729,0%@729,10%@729,0%@1113,12%@729] EMC_FREQ 1%@2133 GR3D_FREQ 0%@[306] NVDEC off NVJPG off NVJPG1 off VIC off OFA off APE 200 cpu@50.781C soc2@50.843C soc0@51.875C gpu@51.843C tj@52C soc1@52C VDD_IN 5391mW/5260mW VDD_CPU_GPU_CV 638mW/559mW VDD_SOC 1597mW/1600mW
03-22-2026 15:47:16 RAM 5518/7620MB (lfb 33x1MB) SWAP 2/3810MB (cached 0MB) CPU [1%@729,0%@729,0%@729,0%@729,0%@729,0%@729] EMC_FREQ 0%@2133 GR3D_FREQ 0%@[305] NVDEC off NVJPG off NVJPG1 off VIC off OFA off APE 200 cpu@50.875C soc2@50.843C soc0@51.968C gpu@51.843C tj@51.968C soc1@51.875C VDD_IN 5200mW/5260mW VDD_CPU_GPU_CV 519mW/559mW VDD_SOC 1600mW/1600mW
03-22-2026 15:47:17 RAM 5518/7620MB (lfb 33x1MB) SWAP 2/3810MB (cached 0MB) CPU [0%@729,0%@729,0%@729,0%@729,0%@729,0%@729] EMC_FREQ 0%@2133 GR3D_FREQ 0%@[305] NVDEC off NVJPG off NVJPG1 off VIC off OFA off APE 200 cpu@50.468C soc2@50.906C soc0@52C gpu@51.718C tj@52C soc1@51.781C VDD_IN 5200mW/5260mW VDD_CPU_GPU_CV 519mW/559mW VDD_SOC 1600mW/1600mW
03-22-2026 15:47:18 RAM 5518/7620MB (lfb 33x1MB) SWAP 2/3810MB (cached 0MB) CPU [0%@729,0%@729,0%@729,1%@729,0%@729,0%@729] EMC_FREQ 0%@2133 GR3D_FREQ 0%@[305] NVDEC off NVJPG off NVJPG1 off VIC off OFA off APE 200 cpu@50.968C soc2@50.937C soc0@51.875C gpu@51.718C tj@52.093C soc1@52.093C VDD_IN 5200mW/5260mW VDD_CPU_GPU_CV 519mW/559mW VDD_SOC 1600mW/1600mW
03-22-2026 15:47:19 RAM 5518/7620MB (lfb 33x1MB) SWAP 2/3810MB (cached 0MB) CPU [0%@729,0%@729,0%@729,0%@729,0%@729,0%@729] EMC_FREQ 0%@2133 GR3D_FREQ 0%@[306] NVDEC off NVJPG off NVJPG1 off VIC off OFA off APE 200 cpu@50.875C soc2@50.843C soc0@52.062C gpu@51.687C tj@52.093C soc1@51.906C VDD_IN 5200mW/5260mW VDD_CPU_GPU_CV 519mW/559mW VDD_SOC 1600mW/1600mW
03-22-2026 15:47:20 RAM 5518/7620MB (lfb 33x1MB) SWAP 2/3810MB (cached 0MB) CPU [0%@1113,0%@1113,0%@1113,8%@1190,0%@1190,8%@1190] EMC_FREQ 0%@2133 GR3D_FREQ 0%@[305] NVDEC off NVJPG off NVJPG1 off VIC off OFA off APE 200 cpu@50.812C soc2@50.781C soc0@51.968C gpu@51.625C tj@51.968C soc1@51.906C VDD_IN 5351mW/5260mW VDD_CPU_GPU_CV 599mW/559mW VDD_SOC 1597mW/1600mW
03-22-2026 15:47:21 RAM 5518/7620MB (lfb 33x1MB) SWAP 2/3810MB (cached 0MB) CPU [1%@729,0%@729,0%@729,0%@729,0%@729,3%@729] EMC_FREQ 0%@2133 GR3D_FREQ 0%@[306] NVDEC off NVJPG off NVJPG1 off VIC off OFA off APE 200 cpu@50.625C soc2@50.937C soc0@51.875C gpu@51.656C tj@51.875C soc1@51.812C VDD_IN 5240mW/5260mW VDD_CPU_GPU_CV 519mW/559mW VDD_SOC 1600mW/1600mW
03-22-2026 15:47:22 RAM 5518/7620MB (lfb 33x1MB) SWAP 2/3810MB (cached 0MB) CPU [0%@729,0%@729,0%@729,0%@729,0%@729,0%@729] EMC_FREQ 0%@2133 GR3D_FREQ 0%@[305] NVDEC off NVJPG off NVJPG1 off VIC off OFA off APE 200 cpu@50.625C soc2@50.843C soc0@51.812C gpu@51.593C tj@52.062C soc1@52.062C VDD_IN 5200mW/5260mW VDD_CPU_GPU_CV 519mW/559mW VDD_SOC 1600mW/1600mW
03-22-2026 15:47:23 RAM 5518/7620MB (lfb 33x1MB) SWAP 2/3810MB (cached 0MB) CPU [0%@729,0%@729,0%@729,0%@729,0%@729,0%@729] EMC_FREQ 0%@2133 GR3D_FREQ 0%@[306] NVDEC off NVJPG off NVJPG1 off VIC off OFA off APE 200 cpu@51C soc2@50.843C soc0@52.031C gpu@51.593C tj@52.156C soc1@51.875C VDD_IN 5200mW/5260mW VDD_CPU_GPU_CV 519mW/559mW VDD_SOC 1600mW/1600mW
03-22-2026 15:47:24 RAM 5518/7620MB (lfb 33x1MB) SWAP 2/3810MB (cached 0MB) CPU [3%@729,0%@729,0%@729,0%@729,0%@729,0%@729] EMC_FREQ 0%@2133 GR3D_FREQ 0%@[305] NVDEC off NVJPG off NVJPG1 off VIC off OFA off APE 200 cpu@50.75C soc2@50.843C soc0@51.937C gpu@51.562C tj@51.937C soc1@51.906C VDD_IN 5200mW/5260mW VDD_CPU_GPU_CV 519mW/559mW VDD_SOC 1600mW/1600mW
03-22-2026 15:47:25 RAM 5518/7620MB (lfb 33x1MB) SWAP 2/3810MB (cached 0MB) CPU [0%@729,0%@729,0%@729,0%@729,0%@729,0%@729] EMC_FREQ 0%@2133 GR3D_FREQ 0%@[305] NVDEC off NVJPG off NVJPG1 off VIC off OFA off APE 200 cpu@51C soc2@50.843C soc0@51.843C gpu@51.656C tj@51.906C soc1@51.906C VDD_IN 5200mW/5260mW VDD_CPU_GPU_CV 519mW/559mW VDD_SOC 1600mW/1600mW
03-22-2026 15:47:26 RAM 5518/7620MB (lfb 33x1MB) SWAP 2/3810MB (cached 0MB) CPU [0%@729,0%@729,0%@729,0%@729,0%@729,0%@729] EMC_FREQ 0%@2133 GR3D_FREQ 0%@[305] NVDEC off NVJPG off NVJPG1 off VIC off OFA off APE 200 cpu@50.75C soc2@50.843C soc0@51.843C gpu@52C tj@52C soc1@52C VDD_IN 5200mW/5260mW VDD_CPU_GPU_CV 519mW/559mW VDD_SOC 1600mW/1600mW
03-22-2026 15:47:27 RAM 5518/7620MB (lfb 33x1MB) SWAP 2/3810MB (cached 0MB) CPU [1%@729,0%@729,0%@729,0%@729,0%@729,0%@729] EMC_FREQ 0%@2133 GR3D_FREQ 0%@[306] NVDEC off NVJPG off NVJPG1 off VIC off OFA off APE 200 cpu@50.625C soc2@50.812C soc0@52.031C gpu@51.906C tj@52.031C soc1@51.875C VDD_IN 5200mW/5260mW VDD_CPU_GPU_CV 519mW/559mW VDD_SOC 1600mW/1600mW
03-22-2026 15:47:28 RAM 5518/7620MB (lfb 33x1MB) SWAP 2/3810MB (cached 0MB) CPU [0%@729,0%@729,0%@729,0%@729,0%@729,0%@729] EMC_FREQ 0%@2133 GR3D_FREQ 0%@[305] NVDEC off NVJPG off NVJPG1 off VIC off OFA off APE 200 cpu@50.531C soc2@50.937C soc0@51.937C gpu@51.937C tj@51.937C soc1@51.843C VDD_IN 5200mW/5260mW VDD_CPU_GPU_CV 519mW/559mW VDD_SOC 1600mW/1600mW
03-22-2026 15:47:29 RAM 5518/7620MB (lfb 33x1MB) SWAP 2/3810MB (cached 0MB) CPU [1%@729,0%@729,1%@729,0%@729,0%@729,0%@729] EMC_FREQ 0%@2133 GR3D_FREQ 0%@[305] NVDEC off NVJPG off NVJPG1 off VIC off OFA off APE 200 cpu@50.937C soc2@50.843C soc0@51.937C gpu@51.906C tj@52.031C soc1@52.031C VDD_IN 5200mW/5260mW VDD_CPU_GPU_CV 519mW/559mW VDD_SOC 1600mW/1600mW
03-22-2026 15:47:30 RAM 5518/7620MB (lfb 33x1MB) SWAP 2/3810MB (cached 0MB) CPU [1%@729,0%@729,0%@729,0%@729,0%@729,0%@729] EMC_FREQ 0%@2133 GR3D_FREQ 0%@[305] NVDEC off NVJPG off NVJPG1 off VIC off OFA off APE 200 cpu@50.843C soc2@50.812C soc0@52.031C gpu@51.812C tj@52.031C soc1@51.906C VDD_IN 5200mW/5260mW VDD_CPU_GPU_CV 519mW/559mW VDD_SOC 1600mW/1600mW
03-22-2026 15:47:31 RAM 5518/7620MB (lfb 33x1MB) SWAP 2/3810MB (cached 0MB) CPU [1%@729,0%@729,0%@729,0%@729,0%@729,0%@729] EMC_FREQ 0%@2133 GR3D_FREQ 0%@[306] NVDEC off NVJPG off NVJPG1 off VIC off OFA off APE 200 cpu@50.718C soc2@50.812C soc0@51.937C gpu@51.593C tj@51.937C soc1@51.843C VDD_IN 5200mW/5260mW VDD_CPU_GPU_CV 519mW/559mW VDD_SOC 1600mW/1600mW
03-22-2026 15:47:32 RAM 5518/7620MB (lfb 33x1MB) SWAP 2/3810MB (cached 0MB) CPU [0%@729,0%@729,0%@729,0%@729,0%@729,0%@729] EMC_FREQ 0%@2133 GR3D_FREQ 0%@[305] NVDEC off NVJPG off NVJPG1 off VIC off OFA off APE 200 cpu@50.843C soc2@50.906C soc0@51.906C gpu@51.531C tj@52.062C soc1@52.062C VDD_IN 5200mW/5259mW VDD_CPU_GPU_CV 519mW/559mW VDD_SOC 1600mW/1600mW
03-22-2026 15:47:33 RAM 5518/7620MB (lfb 33x1MB) SWAP 2/3810MB (cached 0MB) CPU [0%@729,0%@729,0%@729,0%@729,0%@729,0%@729] EMC_FREQ 0%@2133 GR3D_FREQ 0%@[305] NVDEC off NVJPG off NVJPG1 off VIC off OFA off APE 200 cpu@50.718C soc2@50.875C soc0@52.062C gpu@51.531C tj@52.062C soc1@51.937C VDD_IN 5200mW/5259mW VDD_CPU_GPU_CV 519mW/559mW VDD_SOC 1600mW/1600mW
03-22-2026 15:47:34 RAM 5518/7620MB (lfb 33x1MB) SWAP 2/3810MB (cached 0MB) CPU [0%@729,0%@729,0%@729,0%@729,0%@729,0%@729] EMC_FREQ 0%@2133 GR3D_FREQ 0%@[305] NVDEC off NVJPG off NVJPG1 off VIC off OFA off APE 200 cpu@50.562C soc2@50.843C soc0@51.937C gpu@51.468C tj@51.937C soc1@51.875C VDD_IN 5200mW/5259mW VDD_CPU_GPU_CV 519mW/559mW VDD_SOC 1600mW/1600mW
03-22-2026 15:47:35 RAM 5518/7620MB (lfb 33x1MB) SWAP 2/3810MB (cached 0MB) CPU [0%@729,0%@729,0%@729,0%@729,0%@729,0%@729] EMC_FREQ 0%@2133 GR3D_FREQ 0%@[305] NVDEC off NVJPG off NVJPG1 off VIC off OFA off APE 200 cpu@50.468C soc2@50.937C soc0@51.906C gpu@51.531C tj@52.093C soc1@52.093C VDD_IN 5200mW/5259mW VDD_CPU_GPU_CV 519mW/559mW VDD_SOC 1600mW/1600mW
03-22-2026 15:47:36 RAM 5518/7620MB (lfb 33x1MB) SWAP 2/3810MB (cached 0MB) CPU [0%@729,0%@729,0%@729,0%@729,0%@729,0%@729] EMC_FREQ 0%@2133 GR3D_FREQ 0%@[305] NVDEC off NVJPG off NVJPG1 off VIC off OFA off APE 200 cpu@51.062C soc2@50.937C soc0@52.125C gpu@51.531C tj@52.125C soc1@51.875C VDD_IN 5200mW/5259mW VDD_CPU_GPU_CV 519mW/559mW VDD_SOC 1600mW/1600mW
03-22-2026 15:47:37 RAM 5518/7620MB (lfb 33x1MB) SWAP 2/3810MB (cached 0MB) CPU [0%@729,0%@729,0%@729,0%@729,0%@729,0%@729] EMC_FREQ 0%@2133 GR3D_FREQ 0%@[305] NVDEC off NVJPG off NVJPG1 off VIC off OFA off APE 200 cpu@50.75C soc2@50.812C soc0@51.968C gpu@51.718C tj@51.968C soc1@51.875C VDD_IN 5200mW/5259mW VDD_CPU_GPU_CV 519mW/559mW VDD_SOC 1600mW/1600mW
03-22-2026 15:47:38 RAM 5513/7620MB (lfb 33x1MB) SWAP 2/3810MB (cached 0MB) CPU [0%@729,0%@729,1%@729,0%@729,0%@729,0%@729] EMC_FREQ 0%@2133 GR3D_FREQ 0%@[305] NVDEC off NVJPG off NVJPG1 off VIC off OFA off APE 200 cpu@50.718C soc2@50.875C soc0@51.937C gpu@51.687C tj@51.937C soc1@51.812C VDD_IN 5200mW/5259mW VDD_CPU_GPU_CV 519mW/559mW VDD_SOC 1600mW/1600mW
03-22-2026 15:47:39 RAM 5514/7620MB (lfb 33x1MB) SWAP 2/3810MB (cached 0MB) CPU [1%@729,0%@729,0%@729,0%@729,0%@729,0%@729] EMC_FREQ 0%@2133 GR3D_FREQ 0%@[305] NVDEC off NVJPG off NVJPG1 off VIC off OFA off APE 200 cpu@50.468C soc2@50.937C soc0@51.875C gpu@51.687C tj@52.093C soc1@52.093C VDD_IN 5200mW/5259mW VDD_CPU_GPU_CV 519mW/559mW VDD_SOC 1600mW/1600mW
03-22-2026 15:47:40 RAM 5514/7620MB (lfb 33x1MB) SWAP 2/3810MB (cached 0MB) CPU [0%@729,0%@729,0%@729,0%@729,0%@729,0%@729] EMC_FREQ 0%@2133 GR3D_FREQ 0%@[305] NVDEC off NVJPG off NVJPG1 off VIC off OFA off APE 200 cpu@50.937C soc2@50.875C soc0@51.843C gpu@51.437C tj@52.062C soc1@52.062C VDD_IN 5200mW/5259mW VDD_CPU_GPU_CV 519mW/559mW VDD_SOC 1600mW/1600mW
03-22-2026 15:47:41 RAM 5514/7620MB (lfb 33x1MB) SWAP 2/3810MB (cached 0MB) CPU [0%@729,0%@729,0%@729,0%@729,0%@729,0%@729] EMC_FREQ 0%@2133 GR3D_FREQ 0%@[306] NVDEC off NVJPG off NVJPG1 off VIC off OFA off APE 200 cpu@50.75C soc2@50.843C soc0@52.031C gpu@51.343C tj@52.031C soc1@51.906C VDD_IN 5200mW/5259mW VDD_CPU_GPU_CV 519mW/559mW VDD_SOC 1600mW/1600mW
03-22-2026 15:47:42 RAM 5514/7620MB (lfb 33x1MB) SWAP 2/3810MB (cached 0MB) CPU [0%@729,0%@729,0%@729,0%@729,0%@729,0%@729] EMC_FREQ 0%@2133 GR3D_FREQ 0%@[305] NVDEC off NVJPG off NVJPG1 off VIC off OFA off APE 200 cpu@50.562C soc2@50.781C soc0@51.875C gpu@52.031C tj@52.031C soc1@51.781C VDD_IN 5200mW/5259mW VDD_CPU_GPU_CV 519mW/559mW VDD_SOC 1600mW/1600mW
03-22-2026 15:47:43 RAM 5514/7620MB (lfb 33x1MB) SWAP 2/3810MB (cached 0MB) CPU [0%@729,1%@729,0%@729,0%@729,0%@729,0%@729] EMC_FREQ 0%@2133 GR3D_FREQ 0%@[305] NVDEC off NVJPG off NVJPG1 off VIC off OFA off APE 200 cpu@50.531C soc2@50.75C soc0@51.937C gpu@51.531C tj@51.937C soc1@51.781C VDD_IN 5200mW/5259mW VDD_CPU_GPU_CV 519mW/559mW VDD_SOC 1600mW/1600mW
03-22-2026 15:47:45 RAM 5514/7620MB (lfb 33x1MB) SWAP 2/3810MB (cached 0MB) CPU [0%@729,0%@729,0%@729,0%@729,0%@729,0%@729] EMC_FREQ 0%@2133 GR3D_FREQ 0%@[305] NVDEC off NVJPG off NVJPG1 off VIC off OFA off APE 200 cpu@50.468C soc2@50.843C soc0@51.843C gpu@51.531C tj@52.031C soc1@52.031C VDD_IN 5200mW/5259mW VDD_CPU_GPU_CV 519mW/559mW VDD_SOC 1600mW/1600mW
03-22-2026 15:47:46 RAM 5514/7620MB (lfb 33x1MB) SWAP 2/3810MB (cached 0MB) CPU [0%@729,0%@729,0%@729,0%@729,0%@729,0%@729] EMC_FREQ 0%@2133 GR3D_FREQ 0%@[306] NVDEC off NVJPG off NVJPG1 off VIC off OFA off APE 200 cpu@50.875C soc2@50.875C soc0@51.968C gpu@51.906C tj@51.968C soc1@51.843C VDD_IN 5200mW/5259mW VDD_CPU_GPU_CV 519mW/559mW VDD_SOC 1600mW/1600mW
03-22-2026 15:47:47 RAM 5514/7620MB (lfb 33x1MB) SWAP 2/3810MB (cached 0MB) CPU [0%@729,0%@729,0%@729,0%@729,0%@729,0%@729] EMC_FREQ 0%@2133 GR3D_FREQ 0%@[306] NVDEC off NVJPG off NVJPG1 off VIC off OFA off APE 200 cpu@50.531C soc2@50.906C soc0@51.937C gpu@51.875C tj@51.937C soc1@51.812C VDD_IN 5200mW/5259mW VDD_CPU_GPU_CV 519mW/559mW VDD_SOC 1600mW/1600mW
03-22-2026 15:47:48 RAM 5514/7620MB (lfb 33x1MB) SWAP 2/3810MB (cached 0MB) CPU [0%@729,0%@729,1%@729,1%@729,0%@729,0%@729] EMC_FREQ 0%@2133 GR3D_FREQ 0%@[305] NVDEC off NVJPG off NVJPG1 off VIC off OFA off APE 200 cpu@50.937C soc2@50.781C soc0@51.906C gpu@51.812C tj@51.906C soc1@51.906C VDD_IN 5200mW/5259mW VDD_CPU_GPU_CV 519mW/559mW VDD_SOC 1600mW/1600mW
03-22-2026 15:47:49 RAM 5513/7620MB (lfb 33x1MB) SWAP 2/3810MB (cached 0MB) CPU [2%@729,0%@729,0%@729,0%@729,0%@729,0%@729] EMC_FREQ 0%@2133 GR3D_FREQ 0%@[305] NVDEC off NVJPG off NVJPG1 off VIC off OFA off APE 200 cpu@50.687C soc2@50.781C soc0@52C gpu@51.843C tj@52C soc1@51.843C VDD_IN 5200mW/5259mW VDD_CPU_GPU_CV 519mW/559mW VDD_SOC 1600mW/1600mW
03-22-2026 15:47:50 RAM 5513/7620MB (lfb 33x1MB) SWAP 2/3810MB (cached 0MB) CPU [0%@729,0%@729,0%@729,0%@729,0%@729,0%@729] EMC_FREQ 0%@2133 GR3D_FREQ 0%@[306] NVDEC off NVJPG off NVJPG1 off VIC off OFA off APE 200 cpu@50.531C soc2@50.718C soc0@51.906C gpu@51.5C tj@51.906C soc1@51.906C VDD_IN 5200mW/5259mW VDD_CPU_GPU_CV 519mW/559mW VDD_SOC 1600mW/1600mW
03-22-2026 15:47:51 RAM 5514/7620MB (lfb 33x1MB) SWAP 2/3810MB (cached 0MB) CPU [2%@729,0%@729,0%@729,0%@729,2%@729,0%@729] EMC_FREQ 0%@2133 GR3D_FREQ 0%@[305] NVDEC off NVJPG off NVJPG1 off VIC off OFA off APE 200 cpu@50.5C soc2@50.843C soc0@51.906C gpu@51.468C tj@51.906C soc1@51.75C VDD_IN 5200mW/5259mW VDD_CPU_GPU_CV 519mW/559mW VDD_SOC 1600mW/1600mW
03-22-2026 15:47:52 RAM 5514/7620MB (lfb 33x1MB) SWAP 2/3810MB (cached 0MB) CPU [0%@729,0%@729,0%@729,0%@729,0%@729,0%@729] EMC_FREQ 0%@2133 GR3D_FREQ 0%@[306] NVDEC off NVJPG off NVJPG1 off VIC off OFA off APE 200 cpu@50.875C soc2@50.875C soc0@51.875C gpu@51.5C tj@51.968C soc1@51.968C VDD_IN 5200mW/5259mW VDD_CPU_GPU_CV 519mW/559mW VDD_SOC 1600mW/1600mW
03-22-2026 15:47:53 RAM 5514/7620MB (lfb 33x1MB) SWAP 2/3810MB (cached 0MB) CPU [0%@729,2%@729,0%@729,1%@729,0%@729,0%@729] EMC_FREQ 0%@2133 GR3D_FREQ 0%@[305] NVDEC off NVJPG off NVJPG1 off VIC off OFA off APE 200 cpu@50.75C soc2@50.843C soc0@51.812C gpu@51.406C tj@51.843C soc1@51.843C VDD_IN 5200mW/5259mW VDD_CPU_GPU_CV 519mW/559mW VDD_SOC 1600mW/1600mW
03-22-2026 15:47:54 RAM 5514/7620MB (lfb 33x1MB) SWAP 2/3810MB (cached 0MB) CPU [0%@729,0%@729,1%@729,0%@729,0%@729,0%@729] EMC_FREQ 0%@2133 GR3D_FREQ 0%@[306] NVDEC off NVJPG off NVJPG1 off VIC off OFA off APE 200 cpu@50.593C soc2@50.75C soc0@51.937C gpu@51.437C tj@51.937C soc1@51.843C VDD_IN 5200mW/5259mW VDD_CPU_GPU_CV 519mW/558mW VDD_SOC 1600mW/1600mW
03-22-2026 15:47:55 RAM 5515/7620MB (lfb 33x1MB) SWAP 2/3810MB (cached 0MB) CPU [0%@729,1%@729,2%@729,0%@729,0%@729,0%@729] EMC_FREQ 0%@2133 GR3D_FREQ 0%@[305] NVDEC off NVJPG off NVJPG1 off VIC off OFA off APE 200 cpu@50.562C soc2@50.843C soc0@51.937C gpu@51.687C tj@51.937C soc1@51.656C VDD_IN 5200mW/5259mW VDD_CPU_GPU_CV 519mW/558mW VDD_SOC 1600mW/1600mW
03-22-2026 15:47:56 RAM 5515/7620MB (lfb 33x1MB) SWAP 2/3810MB (cached 0MB) CPU [0%@729,0%@729,7%@729,0%@729,9%@729,4%@729] EMC_FREQ 0%@2133 GR3D_FREQ 0%@[305] NVDEC off NVJPG off NVJPG1 off VIC off OFA off APE 200 cpu@51C soc2@50.812C soc0@51.781C gpu@51.656C tj@52.062C soc1@52.062C VDD_IN 5240mW/5259mW VDD_CPU_GPU_CV 559mW/558mW VDD_SOC 1600mW/1600mW
